node_id,design_variant,material,load_case,component_zone,von_mises_stress_MPa,displacement_mm,safety_factor,yield_strength_MPa,mesh_size_mm,simulation_time_sec,simulation_date,analyst
1147,Variant_D,steel,Static,Bracket_Arm,109.574,7.0681,2.2816,250,6.0,602.6,2024-03-25 10:19:00,Alice
67,Variant_D,Cast_Iron,Dynamic,Bracket_Arm,132.229,6.9254,1.5125,200,5.64,2946.9,2024-03-16 20:44:00,Alice
537,Variant_A,Steel,static,Bracket_Arm,136.75,4.2713,1.8282,250,3.71,1478.2,2024-12-05 20:10:00,Carlos
95,Variant_D,Cast_Iron,Dynamic,Weld_Joint,126.677,1.1037,1.5788,200,2.56,3243.1,2024-02-17 09:14:00,Diana
1637,Variant_D,cast_iron,DYNAMIC,Mounting_Hole,,3.0301,1.0899,200,4.94,2941.8,2024-02-14 04:17:00,Alice
1977,Variant_B	,Titanium,Fatigue,Base_Plate,116.197,5.6428,7.5733,880,1.52,324.1,2024-03-20 20:25:00,Bob
778,Variant_A,Cast_Iron,Fatigue,Weld_Joint,206.597,1.2747,0.9681,200,3.39,2486.6,2024-05-29 15:08:00,Alice
1400,Variant_B,Aluminum,Dynamic,Bracket_Arm,179.659,2.26,1.5028,270,2.91,101.0,2024-09-27 22:19:00,Diana
1064,n/a,Steel,stat.,Bracket_Arm,138.76,3.5745,1.8017,250,3.71,2046.4,2024/12/25 14:31,Diana
1156,Variant_A,Cast_Iron,Fatigue,Mounting_Hole,192.78,7.1991,1.0375,200,3.99,1230.1,2024-10-27 06:06:00,Alice
0,Variant_B,Aluminum,Static,Weld_Joint,175.035,2.5422,0.0,270,3.79,635.1,12-28-2024,Bob
331,Variant_A,steel,Fatigue,Weld_Joint,111.344,3.7358,2.2453,250,4.53,300.2,2024-01-04 13:08:00,Bob
1455,Variant_B,Cast_Iron,stat.,Weld_Joint,154.343,1.7553,1.2958,200,3.04,1966.4,2024-12-29 04:32:00,Alice
513,Variant_A,ALUM,Dynamic,Bracket_Arm,187.292,6.0646,1.4416,270,4.3,1036.4,2024-06-06 13:50:00,Carlos
289,Variant_D,Aluminum,fatiq,Mounting_Hole,135.718,0.0022671,1.9894,270,2.63,1290.4,2024-01-20 00:19:00,Alice
581, Variant_B ,Titanium,Fatigue,Weld_Joint,194.549,6.5295,4.5233,880,3.55,1380.6,2024-02-19 05:49:00,Alice
1554,Variant_B,titan,Fatigue,Base_Plate,15000.0,3.2639,11.8393,880,3.02,123.0,2024-06-22 14:45:00,Bob
1067,Variant_D,Titanium,stat.,Rib_Section,88.03,5.806,9.9966,880,5.06,274.0,2024-07-23 15:32:00,Diana
1315,Variant_D,Aluminum,Dynamic,Weld_Joint,255.251,3.3008,1.0578,270,3.6,2586.4,2024-03-04 05:33:00,
631, Variant_D ,Titanium,Dynamic,Base_Plate,68.36,3.5468,12.873,880,3.86,1762.4,2024-06-25 22:25:00,Bob
212,Variant_D,Aluminum,Dynamic,Base_Plate,111.142,1.1343,2.4293,270,5.28,751.2 sec,2024-08-13 14:49:00,Carlos
187,Variant_D,Cast_Iron,Stat,Bracket_Arm,,5.8106,1.4805,200,5.22,2949.5,2024-07-13 17:45:00,Bob
1666,Variant_D,Titanium,Dynamic,Weld_Joint,214.63,3.7921,4.1001,880,2.89,2464.4,2024-04-23 13:35:00,Carlos
1745,Variant_A,Aluminum,Static,,164.594,6.235,1.6404,270,4.17,2036.6,2024-12-28 18:16:00,Bob
1499,Variant_B,Titanium,Dynamic,Rib_Section,122.446,3.1496,-9999.0,880,3.86,2421.6,2024-11-13 16:12:00,Diana
159,Variant_A,Aluminium,Fatigue,Base_Plate,52.378,5.7436,5.1548,270,3.64,2502.0,2024-01-11 01:50:00,Carlos
689,Variant_C,Cast_Iron,dynamic,Rib_Section,156.966,2.132,1.2742,200,1.17,2769.0,2024-12-22 01:21:00,Alice
1245,Variant_D,Steel,Dynamic,,202.889,3.75,1.2322,250,3.15,3551.3,2024-08-28 06:09:00,Bob
1255,Variant_D,Steel,Static,Base_Plate,57.031,1.0917,4.3836,250,4.61,585.8,2024-06-25 04:17:00,Bob
453,Variant_D,TITANIUM,Stat,Weld_Joint,214.104,0.1903,4.1102,880,2.82,3106.1,2024-06-12 19:14:00,Alice
913,Variant_D,titanium,Dynamic,Rib_Section,114.508,2.6139,7.6851,880,3.01,1728.1,2024-11-26 00:18:00,Bob
851,Variant_A,Steel,Fatigue,Bracket_Arm,150.221,1.2625,1.6642,250,4.14,1552.3,2024-07-11 21:48:00,Bob
179,Variant_C,Steel,Static,Bracket_Arm,101.829,0.5425,2.4551,250,2.8,1880.7,2024-10-16 21:25:00,Alice
671,Variant_D,Aluminum,Static,Weld_Joint,207.088,2.8507,1.3038,270,4.4,2917.6,2024-03-05 23:15:00,Carlos
1502,Variant_B,titan,Static,Rib_Section,116.929,7.0636,7.5259,880,3.17,279.7,2024-12-04 16:28:00,Carlos
1539,Variant_A,Steel,Static,Mounting_Hole,134.513,5.7812,1.8586,250,2.25,2939.8,2024-11-28 03:21:00,Alice
1897,Variant_C,Titanium,Dynamic,Bracket_Arm,181.821,,4.8399,880,2.13,1489.5,2024-05-21 14:50:00,Alice
1991,Variant_D,Titanium,Static,Weld_Joint,159.006,5.3096,5.5344,880,5.65,1751.1,2024-11-28 07:44:00,Carlos
0,Variant_B,Aluminum,Dynamic,Base_Plate,133.847,7.7942,2.0172,270,3.95,1599.0,2024-11-18 19:58:00,Diana
514,Variant_C,titan,Fatigue,Mounting_Hole,178.612 MPa,2.7528,4.9269,880,1.64,3071.8,2024-08-25 03:30:00,Alice
274,Variant_D,Aluminum,Fatigue,Base_Plate,55.552,2.7913,4.8603,270,5.2,1357.1,2024-07-13 04:52:00,Bob
1029,Variant_A,Titanium,Fatigue,Base_Plate,57.37,2.5396,15.339,880,4.78,2447.6,2024-07-14 09:25:00,Carlos
1816,Variant_B,Aluminum,Dynamic,Bracket_Arm,112.306,1.3392,2.4041,270,2.98,557.4,2024-03-21 19:42:00,Bob
210,Variant_B,Al,Fatigue,Rib_Section,145.54,1.6381,1.8552,270,1.76,1898.3,2024-01-23 13:23:00,Bob
969,Variant_B,Cast_Iron,Static,Weld_Joint,208.478 MPa,1.2877,0.9593,200,2.26,1451.4,2024-05-08 15:31:00,Bob
1478,Variant_C,steeL,Static,Mounting_Hole,149.835,3.0809,1.6685,250,1.83,2666.1,2024-12-18 00:45:00,Carlos
1197,Variant_A,TITANIUM,Fatigue,Rib_Section,83.028,2.8682,10.5988,880,3.63,3044.5,2024-11-23 09:05:00,Bob
217,Variant_C,Aluminum,Dynamic,Weld_Joint,192.78 MPa,3.6083,1.4006,270,1.99,2703.3,2024-07-10 07:01:00,Carlos
609,Variant_D,Steel,Static,Mounting_Hole,163.337,3.6908,1.5306,250,3.33,1126.3,2024-02-22 22:33:00,Carlos
1493, Variant_D ,Steel,Fat,Base_Plate,55.717,2.1864,4.487,250,2.74,3000.5,2024-05-03 18:30:00,Diana
607,Variant_D,titanium,Static,Bracket_Arm,142.125,,6.1917,880,5.35,1714.7,2024-09-06 07:04:00,Carlos
794,Variant_B,steel,DYNAMIC,Weld_Joint,231.878,5.6995,1.0782,250,1.62,667.1,2024-04-13 02:28:00,Alice
1755,NULL,STEEL,Static,Base_Plate,77.304,3.9801,3.234,250,4.19,1678.9 sec,2024-05-13 09:39:00,Bob
1801,Variant_D,Aluminium,Static,Mounting_Hole,232.986,7.6072,1.1589,270,5.9,1013.1,2024-04-03 22:59:00,Bob
NODE_ERR,Variant_B,Al,Static,Rib_Section,133.622,0.6162,2.0206,270,3.02,2522.6,2024-12-19 03:04:00,Alice
1690,Variant_B,aluminum,Dynamic,Weld_Joint,220.892,,1.2223,270,1.52,1377.7,2024-06-14 02:57:00,Alice
1005,Variant_D,Titanium,Fatigue,?,240.211,4.2189,3.6634,880,5.15,1160.7,2024-06-11 17:27:00,Diana
1437,Variant_A,aluminum,Dynamic,Mounting_Hole,174.757,3.3011,1.545,270,4.59,292.0,2024-01-08 04:57:00,Diana
1940,Variant_C,CAST_IRON,Fatigue,Rib_Section,117.219,3.4851,1.7062,200,1.63,2284.5,2024-06-05 15:50:00,Carlos
814,Variant_B,Aluminum,Fatigue,Weld_Joint,162.922,2.2735,1.6572,270,1.93,30.9,2024-12-30 18:53:00,Diana
663,-9999,Steel,STATIC,Mounting_Hole,174.305,0.9147,1.4343,250,3.41,1480.7,2024-08-31 20:06:00,Diana
1370,Variant_A,Cast_Iron,fatiq,Mounting_Hole,,0.1193,1.6281,200,4.81,1297.8,2024-11-16 20:38:00,Bob
373,Variant_D,steeL,Fatigue,Bracket_Arm,,7.5778,1.7433,250,5.87,3188.9,2024-04-15 08:48:00,Alice
920,Variant_C,Titanium,Static,Mounting_Hole,168.548,3.4403,5.2211,880,1.4,1486.1,2024-08-17 17:10:00,Carlos
1084,Variant_C,Aluminum,Stat,Base_Plate,41.304,0.006350799999999999,6.5369,270,2.17,1031.7,2024-08-03 07:08:00,Diana
526,Variant_A,Titanium,Fat,Weld_Joint,243.961,4.0205,3.6071,880,3.51,3278.5,2024/07/11 20:16,Alice
128,Variant_B,Cast_Iron,fatiq,Rib_Section,139.156,5.5629,1.4372,200,1.53,3100.6,2024-06-25 10:35:00,Diana
127,Variant_A,titanium,fatigue,,,2.4898,4.8258,880,4.06,1655.1,2024-10-27 18:42:00,
1501,Variant_B,CAST_IRON,Static,Weld_Joint,205.303,2.4348,0.9742,200,2.36,2025.8,2024-05-03 00:57:00,Diana
1606,Variant_A,Titanium,Fatigue,Weld_Joint,151.179,1.5909,5.8209,880,2.89,1965.1,2024-11-03 07:22:00,Alice
945,Variant_C,TITANIUM,FATIGUE,Mounting_Hole,153.026 MPa,0.3661,5.7507,880,1.58,3494.9,2024-02-19 17:37:00,
330,Variant_B,Ti,Stat,Bracket_Arm,163.925,6.6906,5.3683,880,2.9,2962.4,2024-10-06 15:11:00,Alice
950,Variant_C,ALUMINUM,Fat,Mounting_Hole,151.514,0.0014416,1.782,270,1.37,2340.0,2024-01-15 23:52:00,Alice
379,Variant_D,Aluminum,Dynamic,Base_Plate,81.807,4.7727,3.3005,270,3.15,1578.8,2024-12-21 20:59:00,Bob
1746,Variant_D,Cast_Iron,Static,Rib_Section,89.262,6.8573,,200,5.98,1979.8 sec,2024-05-24 01:07:00,Diana
890,Variant_D,Aluminum,Dynamic,Mounting_Hole,218.536,2.927,1.2355,270,2.53,3287.9 sec,2024-03-10 14:46:00,Bob
762,Variant_A,Cast_Iron,Fatigue,,165.776,7.9219,1.2064,200,2.22,777.6,2024-04-07 09:28:00,Diana
1639,Variant_C,Cast_Iron,Fatigue,Base_Plate,31.691,3.467,6.3109,200,1.86,1237.1,10/12/2024,Carlos
986,Variant_B,TITANIUM,DYNAMIC,Rib_Section,102.63,4.0351,8.5745,880,3.28,2336.0,2024-04-13 15:40:00,Alice
1017,Variant_C,Aluminum,Static,Rib_Section,91.498,1.4828,2.9509,270,1.69,261.5,2024-07-07 05:25:00,Diana
1365,Variant_B,Aluminum,stat.,Base_Plate,74.889,6.3147,3.6053,270,3.98,2614.7,2024-05-01 09:02:00,Bob
536,Variant_B,Steel,Dynamic,Mounting_Hole,,7.5582,1.2517,250,2.78,1225.5,2024-12-12 10:27:00,Alice
1125,Variant_B,Aluminium,Dynamic,Base_Plate,100.336,4.4351,2.691,270,3.54,2638.6 sec,2024-07-27 14:05:00,Bob
385,Variant_A,Stl,Dynamic,Base_Plate,110.428,3.0541,2.2639,250,4.42,2916.0,2024-07-06 17:52:00,Alice
1027,Variant_A,steeL,Fat,Weld_Joint,221.578,3.0797,1.1283,250,4.04,1573.4,2024-01-27 10:59:00,Bob
1762,Variant_C,Ti,dyn.,Rib_Section,,0.9058,5.8829,880,2.2,1390.4,2024-03-18 14:54:00,Diana
1895,Variant_D,Cast_Iron,Fat,Weld_Joint,123.818,4.9505,1.6153,200,3.51,492.6,2024-04-20 18:11:00,Alice
865,Variant_D,Steel,Fatigue,Rib_Section,105.497,1.2545,2.3697,250,3.19,3173.1,2024-04-07 04:02:00,Bob
334,Variant_A,Titanium,Fatigue,Mounting_Hole,149.308,1.7492,5.8939,880,3.11,2392.2,2024-01-09 16:52:00,Diana
1033,Variant_C,CAST_IRON,Dynamic,Mounting_Hole,211.943,2.008,0.9436,200,1.98,1518.9,2024-11-09 08:33:00,Carlos
858,Variant_D,steel,Dynamic,Bracket_Arm,143.124,1.78,1.7467,250,3.1,1684.9,2024-11-30 20:00:00,Alice
763,Variant_C,titan,Dynamic,Bracket_Arm,156.762,5.0021,5.6136,880,1.02,1231.1,2024-08-04 09:39:00,Alice
1306,Variant_B	, Steel,Fatigue,Weld_Joint,122.577,0.1886,2.0395,250,2.86,642.3,2024-05-01 01:12:00,Bob
818,Variant_A,Aluminum,Fatigue,Bracket_Arm,107.305,0.4276,2.5162,270,4.89,2477.4,2024-08-19 17:18:00,Diana
284,Variant_B,STEEL,Fatigue,Base_Plate,81.486 MPa,0.0822,3.068,250,3.17,1304.6,2024-05-02 07:03:00,Bob
1506,Variant_D,ALUM,fatiq,Mounting_Hole,283.069,1.6956,0.9538,270,3.96,1829.0,2024-09-28 19:31:00,Diana
758,Variant_B,Steel,Static,Rib_Section,56.499,0.0040681,4.4249,250,3.15,1917.0,2024-11-11 15:44:00,Carlos
686,Variant_C,Cast Iron,static,Mounting_Hole,124.374,4.7961,,200,2.84,286.1,2024-01-10 04:03:00,Alice
314,Variant_B,titanium,stat.,Base_Plate,53.364,0.5096,16.4905,880,1.53,1668.4,2024-06-12 18:38:00,Carlos
341,Variant_C,Steel,STATIC,Mounting_Hole,235.631,3.4644,1.061,250,1.53,141.2,2024-01-09 06:37:00,Bob
908,Variant_A,Steel,Dynamic,Mounting_Hole,314.766,4.0452,0.7942,250,4.56,138.9,2024-08-19 15:32:00,Alice
1031,Variant_C,Cast_Iron,Static,Weld_Joint,191.173,1.7957,1.0462,200,2.82,2549.0,2024-06-11 22:33:00,Diana
509,Variant_C,Cast_Iron,Dyn,Rib_Section,93.7,7.78,2.1345,200,1.95,1879.3,2024-01-19 18:45:00,Bob
1013,Variant_C,cast_iron,fatigue,Weld_Joint,252.155,4.4319,0.7932,200,2.69,143.7,2024-01-27 20:41:00,Bob
682,Variant_C,Al,Dynamic,Base_Plate,80.268,1.7629,3.3637,270,2.92,1687.7,2024-08-11 12:15:00,Bob
1048,Variant_A,Titanium,Fatigue,Bracket_Arm,87.593,0.082,10.0465,880,4.08,870.6,2024-09-07 14:56:00,Diana
606,Variant_B	,Cast_Iron,Static,Bracket_Arm,84.508,0.8553,2.3666,200,1.82,1836.9,2024-10-16 18:42:00,Bob
39,Variant_D,Titanium,DYNAMIC,Bracket_Arm,117.528,1.4277,7.4876,880,3.49,2709.7,2024-12-08 22:20:00,Bob
959,Variant_C,Aluminum,Dynamic,Weld_Joint,135.708,1.0802,1.9896,270,1.1,3399.3,02/04/2024,Diana
1937,Variant_A,Ti,Fatigue,Base_Plate,70.265,3.1999,12.524,880,2.27,1461.2,2024-10-21 22:34:00,Diana
1326,Variant_B,Steel,Fatigue,Rib_Section,45.235,1.5887,5.5267,250,2.39,1567.7,2024-03-27 21:59:00,Bob
1851,Variant_A,C.Iron,Dynamic,Weld_Joint,224.377,2.5253,0.8914,200,2.99,1172.7,2024-05-20 23:41:00,N/A
1950,Variant_B,Cast_Iron,dyn.,Base_Plate,74.671,7.9832,2.6784,200,3.38,1568.6,2024-01-06 20:44:00,Diana
532,Variant_C,Cast_Iron,Dynamic,Bracket_Arm,129.776,0.2266,1.5411,200,1.04,2827.1,2024-01-21 17:31:00,Bob
107,Variant_A,Aluminum,Fatigue,Bracket_Arm,154.088,2.305,1.7522,270,4.95,1087.8,2024-05-15 21:05:00,Bob
830,Variant_D,Titanium,Static,Base_Plate,71.362,6.63,12.3315,880,5.2,2844.1,2024-09-03 22:05:00,Bob
117,Variant_C,Titanium,Fatigue,Weld_Joint,196.341,4.0647,4.482,880,2.76,52.8,2024-03-23 10:26:00,Diana
1898,Variant_C,Cast_Iron,fatigue,Mounting_Hole,169.146,7.3297,1.1824,200,1.64,2279.3,2024-03-23 06:35:00,Carlos
268,Variant_B,Aluminum,Fatigue,Base_Plate,69.148,1.679,3.9047,270,1.62,1346.3 sec,2024-07-24 16:02:00,Alice
44,Variant_A,Aluminum,Dynamic,Weld_Joint,337.74,5.6529,0.7994,270,2.43,320.4,2024-02-24 23:35:00,Bob
205,Variant_C,CAST_IRON,Static,Base_Plate,90.35,0.927,2.2136,200,1.23,3100.7,2024-12-28 02:19:00,Diana
1800,Variant_A,Titanium,Fatigue,Base_Plate,45.595,2.9857,19.3004,880,2.98,426.4,2024-10-02 02:51:00,Alice
1963,Variant_D,steel,Fatigue,Bracket_Arm,110.009,0.4341,2.2725,250,5.39,2770.6,2024-06-13 11:02:00,Bob
1086,Variant_B,Steel,fatiq,Base_Plate,59.601,2.2543,4.1946,250,3.92,3279.5,2024-02-05 02:21:00,Carlos
601,Variant_A,Titanium,Static,Base_Plate,46.221,0.005189600000000001,19.039,880,3.5,645.4,2024-04-10 08:46:00,
1490,Variant_A,Steel,Dynamic,Weld_Joint,279.614,6.8397,0.8941,250,3.12,3383.0,2024-02-26 01:19:00,Alice
1528,Variant_D,Titanium,Fatigue,Weld_Joint,205.754,0.1171,4.277,880,5.45,3040.9,2024-01-26 08:08:00,Carlos
792,Variant_B,Steel,Dynamic,Mounting_Hole,69.57,2.069,3.5935,250,3.5,3189.2,2024-12-29 01:17:00,Diana
1614,Variant_D,Titanium,Dynamic,Bracket_Arm,120.364,4.0132,7.3112,880,5.0,2187.6,2024-10-21 09:58:00,Bob
917,-9999,Aluminum,Dynamic,Mounting_Hole,148.413,1.0869,1.8192,270,4.2,1801.0,2024-08-21 05:39:00,Bob
838,Variant_A,Steel,Fatigue,Bracket_Arm,114.65,5.3066,2.1805,250,2.51,3073.6,2024-10-29 23:09:00,Diana
375,Variant_D,titan,Fatigue,Rib_Section,68.782,0.5038,12.794,880,3.69,359.7,2024-11-08 12:37:00,Alice
58,Variant_D,Aluminum,dynamic,,241.233,1.0331,1.1192,270,4.22,572.3,2024-12-28 13:00:00,Bob
1151,Variant_D,Steel,Static,Weld_Joint,213.371,3.397,1.1717,250,4.58,1847.9,2024-01-18 12:20:00,Alice
771,Variant_C,Steel,Dynamic,Rib_Section,134.808,3.8646,1.8545,250,2.12,364.4,2024-09-12 17:51:00,Alice
1165,Variant_D,Aluminium,Stat,Bracket_Arm,71.941,5.2314,3.7531,270,3.07,1028.2,2024-12-20 07:29:00,Bob
1817,Variant_C,Cast_Iron,Fatigue,Base_Plate,61.669,1.7008,3.2431,200,1.63,644.7,2024-08-01 23:17:00,
552,Variant_B,Cast_Iron,Dynamic,Base_Plate,128.895,1.8705,1.5517,200,2.95,1786.4,2024-11-13 19:30:00,Carlos
1594,Variant_C,Al,Static,Mounting_Hole,175.031,6.4809,1.5426,270,2.73,2116.6,2024-11-14 13:55:00,Diana
564,Variant_C,Cast_Iron,Fatigue,unknown,72.355,3.3762,2.7641,200,1.9,3024.7,2024-12-07 22:26:00,Carlos
1946,Variant_A,C.Iron,static,Weld_Joint,180.77,,1.1064,200,3.49,453.6,2024-05-28 00:57:00,Bob
1411,Variant_A, Steel,Dynamic,Weld_Joint,9999.0,0.566,1.0233,250,4.91,578.5,2024-06-07 00:22:00,Carlos
933,Variant_D,Titanium,Static,Base_Plate,96.49,2.9491,9.1201,880,3.38,2012.3,2024-07-11 02:00:00,Diana
590,Variant_B,Titanum,fatigue,Mounting_Hole,65.409,3.6145,13.4538,880,3.99,2595.8,2024-01-06 17:55:00,unknown
1133,Variant_A,ALUMINUM,Fatigue,Weld_Joint,206.689,1.8301,,270,4.8,741.7,2024-11-07 15:00:00,Alice
1089,Variant_C,Titanium,Static,Mounting_Hole,230.663,3.7957,3.8151,880,1.62,1509.8,2024-09-27 19:58:00,Bob
1585,Variant_B,Cast Iron,Fatigue,Mounting_Hole,191.335,3.937,1.0453,200,2.59,2786.0,2024-04-22 14:45:00,Carlos
837,Variant_C,Titanium,stat.,Base_Plate,9999.0,4.6501,99.0,880,2.58,1415.6,23-May-2024,Carlos
248,Variant_D,Cast_Iron,Fatigue,Weld_Joint,124.128,3.5579,1.6112,200,3.45,2265.7,05/03/2024,Alice
207,Variant_C,Steel,Dynamic,N/A,91.568,4.1049,2.7302,250,2.89,2908.9,2024-04-02 06:21:00,Diana
1900,Variant_C,Titanium,Static,Weld_Joint,130.522,,6.7422,880,1.86,799.1,2024-11-23 12:20:00,Diana
65,Variant_A,Aluminum,Fatigue,Mounting_Hole,156.784,4.5705,1.7221,270,3.61,1301.3,2024-04-25 06:09:00,Alice
NODE_ERR,Variant_B,Cast_Iron,Dynamic,Mounting_Hole,184.175,4.2439,1.0859,200,3.98,3041.1,2024-01-17 05:42:00,Bob
213,Variant_D,Cast_Iron,Static,Bracket_Arm,142.827,7.0605,1.4003,200,3.14,2898.9,2024-11-05 04:55:00,Carlos
560,Variant_D,Aluminum,Dynamic,,88.087,7.86,3.0652,270,5.04,3285.2,2024-06-24 09:28:00,Bob
1740,Variant_D,Steel,Dynamic,Weld_Joint,135.55,5.6033,1.8443,250,3.76,560.8 sec,2024-12-01 12:51:00,Alice
1567,Variant_D,castiron,Fatigue,Rib_Section,47.381,4.4106,4.2211,200,4.83,924.3,2024-02-06 18:05:00,Bob
1474,Variant_A,Cast_Iron,Dynamic,Bracket_Arm,73.707,1.8011,2.7134,200,4.1,1312.0,2024-10-17 11:23:00,Alice
37,Variant_A,Steel ,Static,Weld_Joint,104.105,3.095,2.4014,250,4.82,3461.5,2024-10-31 02:43:00,Bob
1399,Variant_B,STEEL,STATIC,Weld_Joint,189.102,0.9747,1.322,250,3.5,1193.7,2024-01-07 18:53:00,Diana
1671,Variant_D,Aluminum,Stat,Bracket_Arm,107.334,6.6266,-1.5,270,4.97,2855.8,2024-07-25 19:53:00,Diana
1680,Variant_C,Titanium,Fatigue,Bracket_Arm,127.081,4.1874,6.9247,880,1.85,57.5,2024-03-13 09:33:00,Bob
1428,Variant_D,Aluminum,Dynamic,Mounting_Hole,292.223,1.2016,0.924,270,5.39,2991.4,2024-02-03 10:21:00,Diana
1134,Variant_B,castiron,Fatigue,Rib_Section,61.478,0.3647,3.2532,200,2.56,2948.6,2024-07-20 17:05:00,Alice
839,Variant_C,aluminum,dyn.,Bracket_Arm,134.957,7.6743,2.0006,270,1.52,2584.9,2024-09-05 05:51:00,Alice
1933,Variant_A,Cast_Iron,Stat,Base_Plate,64.94,3.5581,3.0798,200,2.02,1655.0,2024-03-20 19:58:00,Carlos
813,Variant_A,TITANIUM,Static,Base_Plate,38.197,0.0058515,23.0385,880,3.48,894.6,2024-08-08 13:36:00,Carlos
446,Variant_C,Steel ,STATIC,Weld_Joint,111.915,6.6626,2.2338,250,2.6,2900.9,2024-04-11 20:28:00,Bob
1972,Variant_D,Al,Fatigue,Base_Plate,,7.4433,3.0926,270,5.99,1311.0,2024-04-15 07:13:00,Bob
1569,Variant_A,Aluminum,dynamic,Mounting_Hole,198.062,2.6822,1.3632,270,4.99,1249.3,2024-07-18 22:22:00,Alice
978,Variant_C,Titanium,Dyn,Weld_Joint,202.246,1.4516,4.3511,880,2.15,2764.7,2024-01-15 18:02:00,Bob
715,Variant_D,steel,Fat,Base_Plate,61.955,7.5615,4.0352,250,2.93,1039.1,07-02-2024,Diana
900,Variant_D,Titanum,stat.,Rib_Section,,7.5415,13.2041,880,4.73,2950.2,2024-10-19 23:37:00,Alice
614,Variant_C,Steel,Fatigue,Bracket_Arm,,1.2186,2.501,250,1.53,1046.3,2024-07-31 10:46:00,Alice
886,Variant_D,steel,Static,Bracket_Arm,177.36,6.8895,1.4096,250,2.94,2227.8,15/08/2024,Carlos
790,Variant_A,Aluminum,Fatigue,Mounting_Hole,237.459,5.1813,-1.5,270,4.82,189.8,2024-06-30 02:09:00,Carlos
434,Variant_D,Cast_Iron,Static,Bracket_Arm,161.375,1.0661,1.2393,200,4.85,1600.3,2024-12-30 08:05:00,Alice
1524,Variant_A,castiron,Dynamic,Base_Plate,74.52,2.1886,2.6838,200,3.58,42.1,2024-06-26 09:07:00,Alice
566,Variant_A,Aluminum,Dynamic,Bracket_Arm,142.306,0.1498,1.8973,270,2.56,204.9,2024-05-26 21:16:00,Bob
967,Variant_A,Aluminum,dynamic,Rib_Section,78.635,4.1604,3.4336,270,4.35,2038.8,2024-05-22 22:49:00,
1498,NULL,Cast_Iron,Fatigue,Bracket_Arm,92.651,4.9457,2.1586,200,1.88,532.3,2024-09-15 03:58:00,Bob
785,Variant_A,Aluminum,Fatigue,Mounting_Hole,328.528,2.6942,0.8218,270,3.7,2031.7,2024-05-10 02:19:00,Carlos
1673,Variant_B,Steel,Dynamic,Base_Plate,46.901,4.0929,5.3304,250,2.96,312.6,2024-11-02 13:55:00,Alice
NODE_ERR,Variant_A,Titanium,DYNAMIC,Rib_Section,70.872,1.7353,12.4168,880,2.85,486.4,2024-12-14 22:35:00,Carlos
NODE_ERR,Variant_D,Titanium,Fatigue,Bracket_Arm,151.154,2.8519,5.8219,880,3.58,1179.9,2024-12-15 06:16:00,Bob
1080,Variant_A,Steel,Static,Weld_Joint,159.764,4.623,1.5648,250,3.93,3206.4,2024-04-15 11:10:00,Carlos
1408,Variant_A,aluminum,Dyn,Bracket_Arm,159.686,3.7869,1.6908,270,4.5,1139.2,2024-10-04 03:04:00,Bob
779,Variant_C,Titanium,Fat,Rib_Section,93.597,3.1384,9.402,880,1.26,2576.6 sec,2024-09-25 06:44:00,Bob
1228,Variant_C,steeL,Fatigue,Mounting_Hole,,4.009,1.4195,250,1.39,2861.8,11-19-2024,Bob
1604,Variant_B,STEEL,Fatigue,Weld_Joint,201.408,0.9081,1.2413,250,3.83,1643.1,2024-04-04 21:32:00,Diana
1113,Variant_A,Steel,Static,,73.842,5.5508,3.3856,250,2.99,3387.2,2024-10-04 18:48:00,Alice
1395,Variant_B,Steel,Static,Mounting_Hole,201.634,6.1492,1.2399,250,3.14,1061.1,2024-07-03 04:18:00,Diana
18,Variant_D, Steel,Fatigue,Mounting_Hole,162.275,7.3983,1.5406,250,4.92,3162.1,2024-09-13 05:32:00,Alice
-9999,Variant_B, Steel,Dynamic,Rib_Section,97.351,0.001092,99.0,250,3.84,1069.9,2024-12-15 17:59:00,Bob
112,Variant_C,cast_iron,Static,Rib_Section,,7.0209,2.8987,200,1.45,978.2,2024-12-18 09:44:00,Diana
69,Variant_B,Steel ,Dynamic,Bracket_Arm,115.408,2.3162,2.1662,250,3.42,2105.0,2024-08-25 21:33:00,Carlos
236,Variant_D,Titanium,Fatigue,Weld_Joint,179.622,2.8446,4.8992,880,3.79,3392.0,2024-02-08 21:40:00,Diana
1234,Variant_C,Aluminum,Dynamic,Mounting_Hole,362.912,6.9715,0.744,270,1.41,2984.1,"November 25, 2024",Diana
1140,Variant_A,Titanium,Fatigue,Base_Plate,80.746,6.2885,10.8984,880,3.39,1087.6,2024-09-09 05:35:00,Bob
898,Variant_D,Cast_Iron,Static,Weld_Joint,110.96,0.0009404,1.8025,200,4.82,2159.4,2024-10-12 00:44:00,Diana
974,Variant_D,Cast_Iron,Dynamic,,140.543,5.7156,1.4231,200,3.25,2657.3,2024-08-14 14:02:00,Alice
1392,Variant_B,castiron,Dynamic,Base_Plate,65.342,0.7249,3.0608,200,2.56,2357.5,2024-09-11 17:34:00,Diana
71,Variant_D,Titanium,STATIC,Mounting_Hole,255.316,3.3006,3.4467,880,3.63,1275.5,2024-09-23 15:40:00,Bob
1798,Variant_B,Titanium,Dynamic,Rib_Section,54.182,0.6674,-9999.0,880,1.83,3214.5,2024-10-18 20:58:00,Alice
