node_id,design_variant,material,load_case,component_zone,von_mises_stress_MPa,displacement_mm,safety_factor,yield_strength_MPa,mesh_size_mm,simulation_time_sec,simulation_date,analyst,failure_risk,stress_ratio,perf_score
1549,Variant_B,Titanium,Static,Rib_Section,116.929,7.0636,7.5259,880,3.17,279.7,2024-12-04 16:28:00,Carlos,Low,0.1329,0.8213
1550,Variant_A,Steel,Static,Mounting_Hole,134.513,5.7812,1.8586,250,2.25,2939.8,2024-11-28 03:21:00,Alice,Medium,0.5381,0.3515
1551,Variant_C,Titanium,Dynamic,Bracket_Arm,181.821,3.95355,4.8399,880,2.13,1489.5,2024-05-21 14:50:00,Alice,Low,0.2066,0.6696
1552,Variant_D,Titanium,Static,Weld_Joint,159.006,5.3096,5.5344,880,5.65,1751.1,2024-11-28 07:44:00,Carlos,Low,0.1807,0.713
1553,Variant_B,Aluminum,Dynamic,Base_Plate,133.847,7.7942,2.0172,270,3.95,1599.0,2024-11-18 19:58:00,Diana,Medium,0.4957,0.3833
1554,Variant_C,Titanium,Fatigue,Mounting_Hole,178.612,2.7528,4.9269,880,1.64,3071.8,2024-08-25 03:30:00,Alice,Low,0.203,0.6753
1555,Variant_D,Aluminum,Fatigue,Base_Plate,55.552,2.7913,4.8603,270,5.2,1357.1,2024-07-13 04:52:00,Bob,Low,0.2057,0.671
1556,Variant_A,Titanium,Fatigue,Base_Plate,57.37,2.5396,15.339,880,4.78,2447.6,2024-07-14 09:25:00,Carlos,Low,0.0652,0.9609
1557,Variant_B,Aluminum,Dynamic,Bracket_Arm,112.306,1.3392,2.4041,270,2.98,557.4,2024-03-21 19:42:00,Bob,Medium,0.4159,0.4466
1558,Variant_B,Aluminum,Fatigue,Rib_Section,145.54,1.6381,1.8552,270,1.76,1898.3,2024-01-23 13:23:00,Bob,Medium,0.539,0.3508
1559,Variant_B,Cast_Iron,Static,Weld_Joint,208.478,1.2877,0.9593,200,2.26,1451.4,2024-05-08 15:31:00,Bob,High,1.0424,0.0384
1560,Variant_C,Steel,Static,Mounting_Hole,149.835,3.0809,1.6685,250,1.83,2666.1,2024-12-18 00:45:00,Carlos,Medium,0.5993,0.3072
1561,Variant_A,Titanium,Fatigue,Rib_Section,83.028,2.8682,10.5988,880,3.63,3044.5,2024-11-23 09:05:00,Bob,Low,0.0944,0.9434
1562,Variant_C,Aluminum,Dynamic,Weld_Joint,192.78,3.6083,1.4006,270,1.99,2703.3,2024-07-10 07:01:00,Carlos,High,0.714,0.2276
1563,Variant_D,Steel,Static,Mounting_Hole,163.337,3.6908,1.5306,250,3.33,1126.3,2024-02-22 22:33:00,Carlos,Medium,0.6533,0.2692
1564,Variant_D,Steel,Fatigue,Base_Plate,55.717,2.1864,4.487,250,2.74,3000.5,2024-05-03 18:30:00,Diana,Low,0.2229,0.6457
1565,Variant_D,Titanium,Static,Bracket_Arm,142.125,3.95355,6.1917,880,5.35,1714.7,2024-09-06 07:04:00,Carlos,Low,0.1615,0.7508
1566,Variant_B,Steel,Dynamic,Weld_Joint,231.878,5.6995,1.0782,250,1.62,667.1,2024-04-13 02:28:00,Alice,High,0.9275,0.0866
1567,Variant_D,Aluminum,Static,Mounting_Hole,232.986,7.6072,1.1589,270,5.9,1013.1,2024-04-03 22:59:00,Bob,High,0.8629,0.1286
1568,Variant_B,Aluminum,Static,Rib_Section,133.622,0.6162,2.0206,270,3.02,2522.6,2024-12-19 03:04:00,Alice,Medium,0.4949,0.3839
1569,Variant_B,Aluminum,Dynamic,Weld_Joint,220.892,3.7273500000000004,1.2223,270,1.52,1377.7,2024-06-14 02:57:00,Alice,High,0.8181,0.158
1570,Variant_A,Aluminum,Dynamic,Mounting_Hole,174.757,3.3011,1.545,270,4.59,292.0,2024-01-08 04:57:00,Diana,Medium,0.6472,0.2735
1571,Variant_C,Cast_Iron,Fatigue,Rib_Section,117.219,3.4851,1.7062,200,1.63,2284.5,2024-06-05 15:50:00,Carlos,Medium,0.5861,0.3166
1572,Variant_B,Aluminum,Fatigue,Weld_Joint,162.922,2.2735,1.6572,270,1.93,30.9,2024-12-30 18:53:00,Diana,Medium,0.6034,0.3042
1573,Variant_C,Titanium,Static,Mounting_Hole,168.548,3.4403,5.2211,880,1.4,1486.1,2024-08-17 17:10:00,Carlos,Low,0.1915,0.6939
1574,Variant_C,Aluminum,Static,Base_Plate,41.304,6.350799999999899,6.5369,270,2.17,1031.7,2024-08-03 07:08:00,Diana,Low,0.153,0.7697
1575,Variant_A,Titanium,Fatigue,Weld_Joint,243.961,4.0205,3.6071,880,3.51,3278.5,2024-07-11 20:16:00,Alice,Low,0.2772,0.578
1576,Variant_B,Cast_Iron,Fatigue,Rib_Section,139.156,5.5629,1.4372,200,1.53,3100.6,2024-06-25 10:35:00,Diana,High,0.6958,0.24
1577,Variant_B,Cast_Iron,Static,Weld_Joint,205.303,2.4348,0.9742,200,2.36,2025.8,2024-05-03 00:57:00,Diana,High,1.0265,0.039
1578,Variant_A,Titanium,Fatigue,Weld_Joint,151.179,1.5909,5.8209,880,2.89,1965.1,2024-11-03 07:22:00,Alice,Low,0.1718,0.7298
1579,Variant_C,Titanium,Fatigue,Mounting_Hole,153.026,0.3661,5.7507,880,1.58,3494.9,2024-02-19 17:37:00,,Low,0.1739,0.7257
1580,Variant_B,Titanium,Static,Bracket_Arm,163.925,6.6906,5.3683,880,2.9,2962.4,2024-10-06 15:11:00,Alice,Low,0.1863,0.703
1581,Variant_C,Aluminum,Fatigue,Mounting_Hole,151.514,1.4416,1.782,270,1.37,2340.0,2024-01-15 23:52:00,Alice,Medium,0.5612,0.3346
1582,Variant_D,Aluminum,Dynamic,Base_Plate,81.807,4.7727,3.3005,270,3.15,1578.8,2024-12-21 20:59:00,Bob,Low,0.303,0.5502
1583,Variant_D,Cast_Iron,Static,Rib_Section,89.262,6.8573,2.2406,200,5.98,1979.8,2024-05-24 01:07:00,Diana,Medium,0.4463,0.4218
1584,Variant_D,Aluminum,Dynamic,Mounting_Hole,218.536,2.927,1.2355,270,2.53,3287.9,2024-03-10 14:46:00,Bob,High,0.8094,0.1638
1585,Variant_C,Cast_Iron,Fatigue,Base_Plate,31.691,3.467,6.3109,200,1.86,1237.1,2024-10-12 00:00:00,Carlos,Low,0.1585,0.7573
1586,Variant_B,Titanium,Dynamic,Rib_Section,102.63,4.0351,8.5745,880,3.28,2336.0,2024-04-13 15:40:00,Alice,Low,0.1166,0.873
1587,Variant_C,Aluminum,Static,Rib_Section,91.498,1.4828,2.9509,270,1.69,261.5,2024-07-07 05:25:00,Diana,Low,0.3389,0.5147
1588,Variant_B,Aluminum,Static,Base_Plate,74.889,6.3147,3.6053,270,3.98,2614.7,2024-05-01 09:02:00,Bob,Low,0.2774,0.5778
1589,Variant_B,Aluminum,Dynamic,Base_Plate,100.336,4.4351,2.691,270,3.54,2638.6,2024-07-27 14:05:00,Bob,Low,0.3716,0.4847
1590,Variant_A,Steel,Dynamic,Base_Plate,110.428,3.0541,2.2639,250,4.42,2916.0,2024-07-06 17:52:00,Alice,Medium,0.4417,0.4255
1591,Variant_A,Steel,Fatigue,Weld_Joint,221.578,3.0797,1.1283,250,4.04,1573.4,2024-01-27 10:59:00,Bob,High,0.8863,0.1134
1592,Variant_D,Cast_Iron,Fatigue,Weld_Joint,123.818,4.9505,1.6153,200,3.51,492.6,2024-04-20 18:11:00,Alice,Medium,0.6191,0.2932
1593,Variant_D,Steel,Fatigue,Rib_Section,105.497,1.2545,2.3697,250,3.19,3173.1,2024-04-07 04:02:00,Bob,Medium,0.422,0.4416
1594,Variant_A,Titanium,Fatigue,Mounting_Hole,149.308,1.7492,5.8939,880,3.11,2392.2,2024-01-09 16:52:00,Diana,Low,0.1697,0.7339
1595,Variant_C,Cast_Iron,Dynamic,Mounting_Hole,211.943,2.008,0.9436,200,1.98,1518.9,2024-11-09 08:33:00,Carlos,High,1.0597,0.0377
1596,Variant_D,Steel,Dynamic,Bracket_Arm,143.124,1.78,1.7467,250,3.1,1684.9,2024-11-30 20:00:00,Alice,Medium,0.5725,0.3264
1597,Variant_C,Titanium,Dynamic,Bracket_Arm,156.762,5.0021,5.6136,880,1.02,1231.1,2024-08-04 09:39:00,Alice,Low,0.1781,0.7177
1598,Variant_B,Steel,Fatigue,Weld_Joint,122.577,0.1886,2.0395,250,2.86,642.3,2024-05-01 01:12:00,Bob,Medium,0.4903,0.3874
1599,Variant_A,Aluminum,Fatigue,Bracket_Arm,107.305,0.4276,2.5162,270,4.89,2477.4,2024-08-19 17:18:00,Diana,Low,0.3974,0.4622
1600,Variant_B,Steel,Fatigue,Base_Plate,81.486,0.0822,3.068,250,3.17,1304.6,2024-05-02 07:03:00,Bob,Low,0.3259,0.5272
1601,Variant_D,Aluminum,Fatigue,Mounting_Hole,283.069,1.6956,0.9538,270,3.96,1829.0,2024-09-28 19:31:00,Diana,High,1.0484,0.0382
1602,Variant_B,Steel,Static,Rib_Section,56.499,4.0681,4.4249,250,3.15,1917.0,2024-11-11 15:44:00,Carlos,Low,0.226,0.6414
1603,Variant_C,Cast_Iron,Static,Mounting_Hole,124.374,4.7961,1.6081,200,2.84,286.1,2024-01-10 04:03:00,Alice,Medium,0.6219,0.2912
1604,Variant_B,Titanium,Static,Base_Plate,53.364,0.5096,16.4905,880,1.53,1668.4,2024-06-12 18:38:00,Carlos,Low,0.0606,0.9636
1605,Variant_C,Steel,Static,Mounting_Hole,235.631,3.4644,1.061,250,1.53,141.2,2024-01-09 06:37:00,Bob,High,0.9425,0.0769
1606,Variant_A,Steel,Dynamic,Mounting_Hole,314.766,4.0452,0.7942,250,4.56,138.9,2024-08-19 15:32:00,Alice,High,1.2591,0.0318
1607,Variant_C,Cast_Iron,Static,Weld_Joint,191.173,1.7957,1.0462,200,2.82,2549.0,2024-06-11 22:33:00,Diana,High,0.9559,0.0683
1608,Variant_C,Cast_Iron,Dynamic,Rib_Section,93.7,7.78,2.1345,200,1.95,1879.3,2024-01-19 18:45:00,Bob,Medium,0.4685,0.4043
1609,Variant_C,Cast_Iron,Fatigue,Weld_Joint,252.155,4.4319,0.7932,200,2.69,143.7,2024-01-27 20:41:00,Bob,High,1.2608,0.0317
1610,Variant_C,Aluminum,Dynamic,Base_Plate,80.268,1.7629,3.3637,270,2.92,1687.7,2024-08-11 12:15:00,Bob,Low,0.2973,0.5562
1611,Variant_A,Titanium,Fatigue,Bracket_Arm,87.593,0.082,10.0465,880,4.08,870.6,2024-09-07 14:56:00,Diana,Low,0.0995,0.9403
1612,Variant_B,Cast_Iron,Static,Bracket_Arm,84.508,0.8553,2.3666,200,1.82,1836.9,2024-10-16 18:42:00,Bob,Medium,0.4225,0.4412
1613,Variant_D,Titanium,Dynamic,Bracket_Arm,117.528,1.4277,7.4876,880,3.49,2709.7,2024-12-08 22:20:00,Bob,Low,0.1336,0.8193
1614,Variant_C,Aluminum,Dynamic,Weld_Joint,135.708,1.0802,1.9896,270,1.1,3399.3,2024-02-04 00:00:00,Diana,Medium,0.5026,0.378
1615,Variant_A,Titanium,Fatigue,Base_Plate,70.265,3.1999,12.524,880,2.27,1461.2,2024-10-21 22:34:00,Diana,Low,0.0798,0.9521
1616,Variant_B,Steel,Fatigue,Rib_Section,45.235,1.5887,5.5267,250,2.39,1567.7,2024-03-27 21:59:00,Bob,Low,0.1809,0.7125
1617,Variant_A,Cast_Iron,Dynamic,Weld_Joint,224.377,2.5253,0.8914,200,2.99,1172.7,2024-05-20 23:41:00,,High,1.1219,0.0357
1618,Variant_B,Cast_Iron,Dynamic,Base_Plate,74.671,7.9832,2.6784,200,3.38,1568.6,2024-01-06 20:44:00,Diana,Low,0.3734,0.4831
1619,Variant_C,Cast_Iron,Dynamic,Bracket_Arm,129.776,0.2266,1.5411,200,1.04,2827.1,2024-01-21 17:31:00,Bob,Medium,0.6489,0.2723
1620,Variant_D,Titanium,Static,Base_Plate,71.362,6.63,12.3315,880,5.2,2844.1,2024-09-03 22:05:00,Bob,Low,0.0811,0.9513
1621,Variant_C,Titanium,Fatigue,Weld_Joint,196.341,4.0647,4.482,880,2.76,52.8,2024-03-23 10:26:00,Diana,Low,0.2231,0.6454
1622,Variant_C,Cast_Iron,Fatigue,Mounting_Hole,169.146,7.3297,1.1824,200,1.64,2279.3,2024-03-23 06:35:00,Carlos,High,0.8457,0.1399
1623,Variant_B,Aluminum,Fatigue,Base_Plate,69.148,1.679,3.9047,270,1.62,1346.3,2024-07-24 16:02:00,Alice,Low,0.2561,0.6025
1624,Variant_A,Aluminum,Dynamic,Weld_Joint,337.74,5.6529,0.7994,270,2.43,320.4,2024-02-24 23:35:00,Bob,High,1.2509,0.032
1625,Variant_C,Cast_Iron,Static,Base_Plate,90.35,0.927,2.2136,200,1.23,3100.7,2024-12-28 02:19:00,Diana,Medium,0.4518,0.4175
1626,Variant_A,Titanium,Fatigue,Base_Plate,45.595,2.9857,19.3004,880,2.98,426.4,2024-10-02 02:51:00,Alice,Low,0.0518,0.9689
1627,Variant_D,Steel,Fatigue,Bracket_Arm,110.009,0.4341,2.2725,250,5.39,2770.6,2024-06-13 11:02:00,Bob,Medium,0.44,0.4269
1628,Variant_B,Steel,Fatigue,Base_Plate,59.601,2.2543,4.1946,250,3.92,3279.5,2024-02-05 02:21:00,Carlos,Low,0.2384,0.6247
1629,Variant_A,Titanium,Static,Base_Plate,46.221,5.1895999999999995,19.039,880,3.5,645.4,2024-04-10 08:46:00,,Low,0.0525,0.9685
1630,Variant_A,Steel,Dynamic,Weld_Joint,279.614,6.8397,0.8941,250,3.12,3383.0,2024-02-26 01:19:00,Alice,High,1.1185,0.0358
1631,Variant_D,Titanium,Fatigue,Weld_Joint,205.754,0.1171,4.277,880,5.45,3040.9,2024-01-26 08:08:00,Carlos,Low,0.2338,0.6308
1632,Variant_B,Steel,Dynamic,Mounting_Hole,69.57,2.069,3.5935,250,3.5,3189.2,2024-12-29 01:17:00,Diana,Low,0.2783,0.5768
1633,Variant_D,Titanium,Dynamic,Bracket_Arm,120.364,4.0132,7.3112,880,5.0,2187.6,2024-10-21 09:58:00,Bob,Low,0.1368,0.8104
1634,Variant_A,Steel,Fatigue,Bracket_Arm,114.65,5.3066,2.1805,250,2.51,3073.6,2024-10-29 23:09:00,Diana,Medium,0.4586,0.4121
1635,Variant_D,Titanium,Fatigue,Rib_Section,68.782,0.5038,12.794,880,3.69,359.7,2024-11-08 12:37:00,Alice,Low,0.0782,0.9531
1636,Variant_D,Steel,Static,Weld_Joint,213.371,3.397,1.1717,250,4.58,1847.9,2024-01-18 12:20:00,Alice,High,0.8535,0.1348
1637,Variant_C,Steel,Dynamic,Rib_Section,134.808,3.8646,1.8545,250,2.12,364.4,2024-09-12 17:51:00,Alice,Medium,0.5392,0.3507
1638,Variant_D,Aluminum,Static,Bracket_Arm,71.941,5.2314,3.7531,270,3.07,1028.2,2024-12-20 07:29:00,Bob,Low,0.2664,0.5903
1639,Variant_C,Cast_Iron,Fatigue,Base_Plate,61.669,1.7008,3.2431,200,1.63,644.7,2024-08-01 23:17:00,,Low,0.3083,0.5447
1640,Variant_B,Cast_Iron,Dynamic,Base_Plate,128.895,1.8705,1.5517,200,2.95,1786.4,2024-11-13 19:30:00,Carlos,Medium,0.6445,0.2754
1641,Variant_C,Aluminum,Static,Mounting_Hole,175.031,6.4809,1.5426,270,2.73,2116.6,2024-11-14 13:55:00,Diana,Medium,0.6483,0.2727
1642,Variant_A,Cast_Iron,Static,Weld_Joint,180.77,3.7273500000000004,1.1064,200,3.49,453.6,2024-05-28 00:57:00,Bob,High,0.9038,0.102
1643,Variant_D,Titanium,Static,Base_Plate,96.49,2.9491,9.1201,880,3.38,2012.3,2024-07-11 02:00:00,Diana,Low,0.1096,0.899
1644,Variant_B,Titanium,Fatigue,Mounting_Hole,65.409,3.6145,13.4538,880,3.99,2595.8,2024-01-06 17:55:00,,Low,0.0743,0.9554
1645,Variant_A,Aluminum,Fatigue,Weld_Joint,206.689,1.8301,1.3063,270,4.8,741.7,2024-11-07 15:00:00,Alice,High,0.7655,0.193
1646,Variant_C,Titanium,Static,Mounting_Hole,230.663,3.7957,3.8151,880,1.62,1509.8,2024-09-27 19:58:00,Bob,Low,0.2621,0.5953
1647,Variant_B,Cast_Iron,Fatigue,Mounting_Hole,191.335,3.937,1.0453,200,2.59,2786.0,2024-04-22 14:45:00,Carlos,High,0.9567,0.0678
1648,Variant_D,Cast_Iron,Fatigue,Weld_Joint,124.128,3.5579,1.6112,200,3.45,2265.7,2024-05-03 00:00:00,Alice,Medium,0.6206,0.2921
1649,Variant_C,Titanium,Static,Weld_Joint,130.522,3.7273500000000004,6.7422,880,1.86,799.1,2024-11-23 12:20:00,Diana,Low,0.1483,0.7807
1650,Variant_A,Aluminum,Fatigue,Mounting_Hole,156.784,4.5705,1.7221,270,3.61,1301.3,2024-04-25 06:09:00,Alice,Medium,0.5807,0.3205
1651,Variant_B,Cast_Iron,Dynamic,Mounting_Hole,184.175,4.2439,1.0859,200,3.98,3041.1,2024-01-17 05:42:00,Bob,High,0.9209,0.0909
1652,Variant_D,Cast_Iron,Static,Bracket_Arm,142.827,7.0605,1.4003,200,3.14,2898.9,2024-11-05 04:55:00,Carlos,High,0.7141,0.2276
1653,Variant_D,Steel,Dynamic,Weld_Joint,135.55,5.6033,1.8443,250,3.76,560.8,2024-12-01 12:51:00,Alice,Medium,0.5422,0.3485
1654,Variant_D,Cast_Iron,Fatigue,Rib_Section,47.381,4.4106,4.2211,200,4.83,924.3,2024-02-06 18:05:00,Bob,Low,0.2369,0.6267
1655,Variant_A,Cast_Iron,Dynamic,Bracket_Arm,73.707,1.8011,2.7134,200,4.1,1312.0,2024-10-17 11:23:00,Alice,Low,0.3685,0.4874
1656,Variant_A,Steel,Static,Weld_Joint,104.105,3.095,2.4014,250,4.82,3461.5,2024-10-31 02:43:00,Bob,Medium,0.4164,0.4462
1657,Variant_B,Steel,Static,Weld_Joint,189.102,0.9747,1.322,250,3.5,1193.7,2024-01-07 18:53:00,Diana,High,0.7564,0.199
1658,Variant_D,Aluminum,Static,Bracket_Arm,107.334,6.6266,2.5155,270,4.97,2855.8,2024-07-25 19:53:00,Diana,Low,0.3975,0.4621
1659,Variant_C,Titanium,Fatigue,Bracket_Arm,127.081,4.1874,6.9247,880,1.85,57.5,2024-03-13 09:33:00,Bob,Low,0.1444,0.7903
1660,Variant_D,Aluminum,Dynamic,Mounting_Hole,292.223,1.2016,0.924,270,5.39,2991.4,2024-02-03 10:21:00,Diana,High,1.0823,0.037
1661,Variant_B,Cast_Iron,Fatigue,Rib_Section,61.478,0.3647,3.2532,200,2.56,2948.6,2024-07-20 17:05:00,Alice,Low,0.3074,0.5457
1662,Variant_C,Aluminum,Dynamic,Bracket_Arm,134.957,7.6743,2.0006,270,1.52,2584.9,2024-09-05 05:51:00,Alice,Medium,0.4998,0.3801
1663,Variant_A,Cast_Iron,Static,Base_Plate,64.94,3.5581,3.0798,200,2.02,1655.0,2024-03-20 19:58:00,Carlos,Low,0.3247,0.5284
1664,Variant_A,Titanium,Static,Base_Plate,38.197,5.8515,20.0,880,3.48,894.6,2024-08-08 13:36:00,Carlos,Low,0.0434,0.974
1665,Variant_C,Steel,Static,Weld_Joint,111.915,6.6626,2.2338,250,2.6,2900.9,2024-04-11 20:28:00,Bob,Medium,0.4477,0.4207
1666,Variant_A,Aluminum,Dynamic,Mounting_Hole,198.062,2.6822,1.3632,270,4.99,1249.3,2024-07-18 22:22:00,Alice,High,0.7336,0.2144
1667,Variant_C,Titanium,Dynamic,Weld_Joint,202.246,1.4516,4.3511,880,2.15,2764.7,2024-01-15 18:02:00,Bob,Low,0.2298,0.6362
1668,Variant_D,Steel,Fatigue,Base_Plate,61.955,7.5615,4.0352,250,2.93,1039.1,2024-07-02 00:00:00,Diana,Low,0.2478,0.6127
1669,Variant_D,Steel,Static,Bracket_Arm,177.36,6.8895,1.4096,250,2.94,2227.8,2024-08-15 00:00:00,Carlos,High,0.7094,0.2307
1670,Variant_A,Aluminum,Fatigue,Mounting_Hole,237.459,5.1813,1.137,270,4.82,189.8,2024-06-30 02:09:00,Carlos,High,0.8795,0.1178
1671,Variant_D,Cast_Iron,Static,Bracket_Arm,161.375,1.0661,1.2393,200,4.85,1600.3,2024-12-30 08:05:00,Alice,High,0.8069,0.1654
1672,Variant_A,Cast_Iron,Dynamic,Base_Plate,74.52,2.1886,2.6838,200,3.58,42.1,2024-06-26 09:07:00,Alice,Low,0.3726,0.4838
1673,Variant_A,Aluminum,Dynamic,Bracket_Arm,142.306,0.1498,1.8973,270,2.56,204.9,2024-05-26 21:16:00,Bob,Medium,0.5271,0.3596
1674,Variant_A,Aluminum,Dynamic,Rib_Section,78.635,4.1604,3.4336,270,4.35,2038.8,2024-05-22 22:49:00,,Low,0.2912,0.5626
1675,Variant_A,Aluminum,Fatigue,Mounting_Hole,328.528,2.6942,0.8218,270,3.7,2031.7,2024-05-10 02:19:00,Carlos,High,1.2168,0.0329
1676,Variant_B,Steel,Dynamic,Base_Plate,46.901,4.0929,5.3304,250,2.96,312.6,2024-11-02 13:55:00,Alice,Low,0.1876,0.7007
1677,Variant_A,Titanium,Dynamic,Rib_Section,70.872,1.7353,12.4168,880,2.85,486.4,2024-12-14 22:35:00,Carlos,Low,0.0805,0.9517
1678,Variant_D,Titanium,Fatigue,Bracket_Arm,151.154,2.8519,5.8219,880,3.58,1179.9,2024-12-15 06:16:00,Bob,Low,0.1718,0.7298
1679,Variant_A,Steel,Static,Weld_Joint,159.764,4.623,1.5648,250,3.93,3206.4,2024-04-15 11:10:00,Carlos,Medium,0.6391,0.2791
1680,Variant_A,Aluminum,Dynamic,Bracket_Arm,159.686,3.7869,1.6908,270,4.5,1139.2,2024-10-04 03:04:00,Bob,Medium,0.5914,0.3128
1681,Variant_C,Titanium,Fatigue,Rib_Section,93.597,3.1384,9.402,880,1.26,2576.6,2024-09-25 06:44:00,Bob,Low,0.1064,0.9122
1682,Variant_B,Steel,Fatigue,Weld_Joint,201.408,0.9081,1.2413,250,3.83,1643.1,2024-04-04 21:32:00,Diana,High,0.8056,0.1663
1683,Variant_B,Steel,Static,Mounting_Hole,201.634,6.1492,1.2399,250,3.14,1061.1,2024-07-03 04:18:00,Diana,High,0.8065,0.1657
1684,Variant_D,Steel,Fatigue,Mounting_Hole,162.275,7.3983,1.5406,250,4.92,3162.1,2024-09-13 05:32:00,Alice,Medium,0.6491,0.2722
1685,Variant_B,Steel,Dynamic,Rib_Section,97.351,1.092,2.568,250,3.84,1069.9,2024-12-15 17:59:00,Bob,Low,0.3894,0.4691
1686,Variant_B,Steel,Dynamic,Bracket_Arm,115.408,2.3162,2.1662,250,3.42,2105.0,2024-08-25 21:33:00,Carlos,Medium,0.4616,0.4097
1687,Variant_D,Titanium,Fatigue,Weld_Joint,179.622,2.8446,4.8992,880,3.79,3392.0,2024-02-08 21:40:00,Diana,Low,0.2041,0.6735
1688,Variant_C,Aluminum,Dynamic,Mounting_Hole,362.912,6.9715,0.744,270,1.41,2984.1,2024-11-25 00:00:00,Diana,High,1.3441,0.0298
1689,Variant_A,Titanium,Fatigue,Base_Plate,80.746,6.2885,10.8984,880,3.39,1087.6,2024-09-09 05:35:00,Bob,Low,0.0918,0.9449
1690,Variant_D,Cast_Iron,Static,Weld_Joint,110.96,0.9404,1.8025,200,4.82,2159.4,2024-10-12 00:44:00,Diana,Medium,0.5548,0.3392
1691,Variant_B,Cast_Iron,Dynamic,Base_Plate,65.342,0.7249,3.0608,200,2.56,2357.5,2024-09-11 17:34:00,Diana,Low,0.3267,0.5264
1692,Variant_D,Titanium,Static,Mounting_Hole,255.316,3.3006,3.4467,880,3.63,1275.5,2024-09-23 15:40:00,Bob,Low,0.2901,0.5638
1693,Variant_B,Titanium,Dynamic,Rib_Section,54.182,0.6674,16.2416,880,1.83,3214.5,2024-10-18 20:58:00,Alice,Low,0.0616,0.963
1694,Variant_D,Aluminum,Static,Base_Plate,61.712,4.5795,4.3752,270,3.93,3269.6,2024-12-02 07:36:00,Bob,Low,0.2286,0.6378
1695,Variant_C,Titanium,Dynamic,Weld_Joint,302.83,3.0077,2.9059,880,1.37,1765.0,2024-06-29 09:45:00,Carlos,Low,0.3441,0.5098
1696,Variant_D,Steel,Static,Bracket_Arm,163.866,3.95355,1.5256,250,2.94,3240.3,2024-04-12 10:26:00,Diana,Medium,0.6555,0.2677
1697,Variant_A,Cast_Iron,Static,Rib_Section,71.201,4.0642,2.8089,200,2.88,3151.0,2024-11-04 05:34:00,Carlos,Low,0.356,0.4988
1698,Variant_A,Aluminum,Fatigue,Rib_Section,150.376,5.8251,1.7955,270,2.63,1492.1,2024-11-19 10:50:00,Alice,Medium,0.5569,0.3377
1699,Variant_C,Steel,Fatigue,Mounting_Hole,284.748,0.8333,0.878,250,2.14,3258.9,2024-11-24 15:25:00,Alice,High,1.139,0.0351
1700,Variant_B,Aluminum,Static,Bracket_Arm,149.077,4.9755,1.8111,270,3.38,2807.0,2024-12-30 01:26:00,Carlos,Medium,0.5521,0.3412
1701,Variant_B,Steel,Static,Weld_Joint,138.95,0.9907,1.7992,250,2.23,3468.3,2024-04-26 13:24:00,Bob,Medium,0.5558,0.3385
1702,Variant_B,Aluminum,Static,Rib_Section,60.683,1.6405,4.4494,270,2.51,2505.4,2024-04-03 16:07:00,Diana,Low,0.2248,0.6431
1703,Variant_C,Aluminum,Fatigue,Bracket_Arm,93.296,6.3262,2.894,270,1.91,2052.8,2024-06-07 01:24:00,Carlos,Low,0.3455,0.5085
1704,Variant_B,Aluminum,Static,Rib_Section,133.622,0.6162,2.0206,270,3.02,2522.6,2024-12-19 03:04:00,Alice,Medium,0.4949,0.3839
1705,Variant_A,Steel,Static,Weld_Joint,219.547,2.4303,1.1387,250,2.0,264.5,2024-08-13 00:00:00,Bob,High,0.8782,0.1186
1706,Variant_B,Cast_Iron,Dynamic,Rib_Section,178.384,6.9932,1.1212,200,1.71,3197.6,2024-01-31 10:09:00,Bob,High,0.8919,0.1097
1707,Variant_A,Cast_Iron,Static,Mounting_Hole,180.591,6.5136,1.1075,200,4.09,2226.3,2024-03-07 17:03:00,Carlos,High,0.903,0.1025
1708,Variant_D,Aluminum,Dynamic,Weld_Joint,201.469,7.4707,1.3402,270,5.38,2471.4,2024-11-30 07:19:00,Alice,High,0.7462,0.2059
1709,Variant_B,Steel,Dynamic,Base_Plate,71.054,6.833,3.5185,250,3.09,77.2,2024-08-02 17:43:00,Diana,Low,0.2842,0.5702
1710,Variant_D,Aluminum,Static,Weld_Joint,159.026,5.835,1.6978,270,3.12,3342.3,2024-10-19 23:32:00,Alice,Medium,0.589,0.3145
1711,Variant_D,Steel,Fatigue,Mounting_Hole,148.355,4.2727,1.6851,250,3.97,1165.2,2024-03-22 07:29:00,Alice,Medium,0.5934,0.3114
1712,Variant_A,Aluminum,Static,Bracket_Arm,190.31,1.2467,1.4187,270,4.84,1105.2,2024-05-12 05:33:00,Diana,High,0.7049,0.2338
1713,Variant_B,Aluminum,Static,Rib_Section,92.294,7.2615,2.9254,270,2.57,920.0,2024-07-13 08:59:00,Bob,Low,0.3418,0.5119
1714,Variant_C,Aluminum,Fatigue,Rib_Section,104.095,5.7813,2.5938,270,2.17,498.3,2024-10-06 15:20:00,Bob,Low,0.3855,0.4725
1715,Variant_B,Cast_Iron,Static,Bracket_Arm,154.412,6.4441,1.2952,200,3.17,2361.7,2024-08-25 10:42:00,Alice,High,0.7721,0.1885
1716,Variant_D,Cast_Iron,Dynamic,Rib_Section,158.542,6.4851,1.2615,200,3.88,1556.9,2024-11-01 23:17:00,Carlos,High,0.7927,0.1748
